"","Title","Action","Name","Start.Date","Score","File"
"1657","DACHL-Landeskundeseminar 2011 (IDV)","TU1105","Manuela Bohn",2010-10-01,0.0734286845,"projekt-detail_844"
"1658","ECHORD","TD1006","Richard Hüppi",2010-10-01,0.2476058252,"projekt-detail_845"
"1659","IT-Sourcing-Management 2011 - Status quo und Zukunft","IS0605","",NA,0.1180759308,"projekt-detail_846"
"1660","Key Note IAM: Konferenz der Kantonsregierungen KdK","IS0802","Peter Stücheli-Herlach",2010-10-01,0.0542782647,"projekt-detail_847"
"1661","Key Note IAM: Verband Schweizerischer Elektrizittsunternehmen","IS1308","Peter Stücheli-Herlach",2010-10-01,0.0783059254,"projekt-detail_848"
"1662","Klinische Untersuchung von Kindern mit neuroorthopdischen Erkrankungen","IS1406","Christoph Bauer",2010-10-01,0.293047927,"projekt-detail_849"
"1663","Materialstudie mit drei Zelltypen","FP1006","Stephanie Mathes",2010-10-01,0.1469076451,"projekt-detail_850"
"1664","Modeling Writing Phases","IS0703","",NA,0.4998680946,"projekt-detail_851"
"1665","Pilotierung Tarifsystem stationre Rehabilitation ST Reha","BM1207","Renato Mattli",2010-10-01,0.0821078135,"projekt-detail_852"
"1666","Potentialcheck Erneuerbare Energien und Energieeffizienz fr alle Schweizer Gemeinden","TU1401","Jürg Rohrer",2010-10-01,0.2741306826,"projekt-detail_853"
"1667","Wirkung eines vierwchigen Trainings mit MBT-Schuhen bei Patienten mit unspezifischen Rckenschmerzen","TD1005","Sarah Schelldorfer",2010-10-01,0.1765063867,"projekt-detail_854"
"1668","Social Media Marketing Tag","IS0906","Cary Steinmann",2010-09-08,0.2197532656,"projekt-detail_856"
"1669","Auswirkungen einer knstlich erzeugten Knie-Flexionskontraktur auf die Fuss-Kinematik gesunder Kinder whrend des Gehens","IS1406","Christoph Bauer",2010-09-01,0.1224534604,"projekt-detail_858"
"1670","Befragung der AbsolventInnen der Bachelor-Studiengnge des ZHAW Departements Gesundheit","TU0804","Peter  Rüesch",2010-09-01,0.1287734685,"projekt-detail_859"
"1671","Business Process Management 2011 - Status quo und Zukunft","IS0605","",NA,0.1302029195,"projekt-detail_860"
"1672","Competences of journalist from the perspective of students","TU0804","Vinzenz Wyss",2010-09-01,0.1580964409,"projekt-detail_861"
"1673","Ernhrungserhebung","BM0605","Marcel Styger",2010-09-01,0.1797027685,"projekt-detail_862"
"1674","In-House-Coaching: Einfhrung ins Lebensmittelrecht","FA1001","Evelyn Kirchsteiger-Meier",2010-09-01,0.1570432092,"projekt-detail_863"
"1675","Index Medienkritik Schweiz","IS0906","Vinzenz Wyss",2010-09-01,0.198437174,"projekt-detail_864"
"1676","International Project Management Course","IS1409","Alfred Angerer",2010-09-01,0.0968889171,"projekt-detail_865"
"1677","Key Note IAM: Kulturforum der Internationalen Bodenseekonferenz (IBK)","IS1007","Peter Stücheli-Herlach",2010-09-01,0.1585871628,"projekt-detail_866"
"1678","Kundenbefragung Transfer","IS1409","Vinzenz Wyss",2010-09-01,0.1362629518,"projekt-detail_867"
"1679","Mathematical model of the sieving process","TD1207","Peter Biller",2010-09-01,0.1069726708,"projekt-detail_868"
"1680","PROMISE","IC0901","",2010-09-01,0.1486687899,"projekt-detail_869"
"1681","UVB Minschuns (Modulare Voruntersuchung)","IS1204","Matthias Riesen",2010-09-01,0.0671422624,"projekt-detail_870"
"1682","Wege zum Erwerb eines A1-Zertifikats (2010-2011)","IS0703","Manuela Bohn und Jörg Keller",2010-09-01,0.2023129931,"projekt-detail_871"
"1683","Wiederansiedlung von Cypripedium calceolus (einheimischer Frauenschuh) im Schlipf Zuckenriet (TG)","FP0603","Rafael Schneider",2010-09-01,0.1191018007,"projekt-detail_872"
"1684","Bodenfaktenbltter","ES1406","Rolf Krebs",2010-08-25,0.2368566691,"projekt-detail_874"
"1685","Bildungsmassnahmen fr ICT-Anwender im Gesundheitswesen","TU1306","Mandy Scheermesser",2010-08-24,0.2101371562,"projekt-detail_875"
"1686","Internetauftritt fr das Kantonsspital Glarus","IS1205","Andreas Hauser",2010-08-24,0.0785008227,"projekt-detail_876"
"1687","Prolongation of Satiety Effects in Food through a newly modified Starch","FA1001","Annette Bongartz",2010-08-16,0.159963584,"projekt-detail_877"
"1688","Econimo","ES1002","Rudolf Füchslin",2010-08-01,0.1024955191,"projekt-detail_878"
"1689","Evaluation des Projektes &quot;Elternbildung und Schule&quot;","IS1410","Esther Forrer Kasteel",2010-08-01,0.1466631158,"projekt-detail_879"
"1690","Evaluation Projekt \\\&quot;Elternbildung und Schule\\\&quot;","IS1410","Christina Dietrich ",2010-08-01,0.1505891046,"projekt-detail_880"
"1691","Fundraising an Museen","TU0804","Diana Betzler",2010-08-01,0.1684333924,"projekt-detail_881"
"1692","Lehre: Lehrmittel Schweizerische Bankbetriebslehre","IS0902","Suzanne Ziegler",2010-08-01,0.1191080093,"projekt-detail_882"
"1693","Mediennutzungsverhalten Studierender der HSG","IS0906","Vinzenz Wyss",2010-08-01,0.1396566178,"projekt-detail_883"
"1694","Neophyten an revitalisierten Gewssern","ES1104","Bertil Krüsi",2010-08-01,0.1474302276,"projekt-detail_884"
"1695","kologische Zustandsanalyse im Perimeter &quot;Nuolen See&quot;","ES1201","Thomas Weibel",2010-08-01,0.1138576823,"projekt-detail_885"
"1696","PRE Beverin","FA1308","Rebecca Göpfert",2010-08-01,0.2620900686,"projekt-detail_886"
"1697","Strategieberatung bei einem Verpackungshersteller","FP1405","Kerstin Pichel",2010-08-01,0.2844505521,"projekt-detail_887"
"1698","Informationsdichte und Grade der Fachlichkeit in Texten","IS1205","Felix Steiner",2010-07-31,0.1048010448,"projekt-detail_888"
"1699","Kostenanalyse fr die Schweiz im Bereich Kardiologie","BM1104","Holger Auerbach",2010-07-15,0.0659513616,"projekt-detail_889"
"1700","Abwasser-berwachung mit Sensoren","TD1001","Caspar Demuth",2010-07-01,0.2717315663,"projekt-detail_890"
"1701","Benchlearning  Betreuungskonzept / Betreuungskosten (HeBeS)","IS1106","Lorenz Imhof",2010-07-01,0.1084915353,"projekt-detail_891"
"1702","Die Formulierung von ergotherapeutischen Zielen","IS1002","Julie Page",2010-07-01,0.2525072559,"projekt-detail_892"
"1703","Evaluation Projekt &quot;Modulare Tagesschulen Cham&quot;","IS1406","Christina Dietrich",2010-07-01,0.1452904822,"projekt-detail_893"
"1704","Evaluation Projekt &quot;Modulare Tagesschulen Cham&quot;","IS1406","Esther Forrer Kasteel ",2010-07-01,0.1463851178,"projekt-detail_894"
"1705","Evaluierung Wissenschaftsjournalismus Ausbildung Afrika und Arabische Welt","TU0701","",NA,0.1553052347,"projekt-detail_895"
"1706","FamilyStart beider Basel","IS0907","Beatrice Friedli",2010-07-01,0.2015279404,"projekt-detail_896"
"1707","Informationsauftritt mit automatisiertem Anmeldeprozess und Teilnehmerverwaltung fr EN Bau -  Weiterbildung in nachhaltigem Bauen","BM1406","Andreas Hauser",2010-07-01,0.080388415,"projekt-detail_897"
"1708","Usability Studie im Bereich Strahlentherapie","MP1106","Catherine Badras",2010-07-01,0.1822670257,"projekt-detail_898"
"1709","Webauftritt FH-ZH","IS0605","Lukas Kurtz",2010-07-01,0.1954331015,"projekt-detail_899"
"1710","Zrichseeweg linkes Ufer: Wdenswil","ES1201","Matthias Sturzenegger",2010-07-01,0.1916026662,"projekt-detail_900"
"1711","Zrichseeweg rechtes Ufer: Uetikon am See","ES1201","Matthias Sturzenegger",2010-07-01,0.1916026662,"projekt-detail_901"
"1712","Abfallmanagement in potenziellen Brenregionen","BM1103","Klaus Robin",2010-06-15,0.0844234159,"projekt-detail_902"
"1713","Schreibwerkstatt IAM: Baudepartement des Kantons Schwyz","IS0703","Aleksandra Gnach",2010-06-15,0.1878883883,"projekt-detail_903"
"1714","A COMMUNITY CLEANING CONCEPT FOR SCHOOLS","TU1306","Irina Pericin Häfliger",2010-06-01,0.0869763353,"projekt-detail_904"
"1715","Anforderungs- und Rollenprofil fr Dolmetschende im Spital","IS1007","Gertrud Hofer",2010-06-01,0.1791486742,"projekt-detail_905"
"1716","Datensafe fr Unternehmen","IC1306","",NA,0.1433703757,"projekt-detail_906"
"1717","Entwicklung eines Fragebogens zu Schmerzverhalten bei Patienten mit unspezifischen nicht akuten Kreuzschmerzen","TD1005","Karin Niedermann",2010-06-01,0.3726116466,"projekt-detail_907"
"1718","Graserkennungs-App iGrser","ES1205","Marcel Styger",2010-06-01,0.0700608205,"projekt-detail_908"
"1719","ILV-Sammler","TD1201","Melih Derman",2010-06-01,0.0614336683,"projekt-detail_909"
"1720","Kantonale und Regionale Krankenkasse","IS0603","Urs Brügger",2010-06-01,0.0769664086,"projekt-detail_910"
"1721","Recherchieren im Internet - Professionelle Internetrecherche und Wissensmanagement fr Hochschulen","TD1210","",NA,0.0618157955,"projekt-detail_911"
"1722","Regionaler Psychiatrischer Versorgungsbedarf","IS1302","Peter Rüesch",2010-06-01,0.1746037262,"projekt-detail_912"
"1723","Schweizerische Akademie der technischen Wissenschaften  MINT Agenda Schweiz","FP1303","",NA,0.0294204426,"projekt-detail_913"
"1724","Simulation Kommissionierbewegungen","MP0806","Melih Derman",2010-06-01,0.121905681,"projekt-detail_914"
"1725","Social Media Marketing in Kunst und Kultur","IS0906","Helge Kaul",2010-06-01,0.290496253,"projekt-detail_915"
"1726","Sprachliche Diversitt in Arbeitsprozessen / Linguistic diversity in working processes","IS1306","",2010-06-01,0.0960179623,"projekt-detail_916"
"1727","value of support x 2","TD1207","Susanne Hofer",2010-06-01,0.1177366779,"projekt-detail_917"
"1728","Webauftritt Fashionslave","TU1207","Lukas Kurtz",2010-06-01,0.100831128,"projekt-detail_918"
"1729","ffnungen im Schrgdach","FP1406","Patric Furrer",2010-05-10,0.091414266,"projekt-detail_919"
"1730","Webbasierte Wissensvermittlung zum Thema &quot;Optimierung von Erdwrmesonden&quot; fr Fachpersonen und Laien","TU1405","Beat Schenkel",2010-05-10,0.1336935361,"projekt-detail_920"
"1731","Auswirkungen des Internets auf die journalistische Praxis","FP1407","Guido Keel",2010-05-01,0.0850533262,"projekt-detail_922"
"1732","Business Clubs  Produktivittssteigerung durch neue Arbeitsformen und aktivittsorientierte Bros","IS0605","Lukas Windlinger",2010-05-01,0.155903884,"projekt-detail_923"
"1733","Die Schweizer Versicherungsbranche 2015","BM0607","Sandra Gisin Schweri",2010-05-01,0.0700904283,"projekt-detail_924"
"1734","Hirschkonzept Kanton Aargau","FP1201","Roland Graf",2010-05-01,0.0663787985,"projekt-detail_925"
"1735","Konzeption Kulturaustausch fr Regionalen Naturpark Beverin","IS1007","Natascha Jordi",2010-05-01,0.205898382,"projekt-detail_926"
"1736","Mafreina","TU0804","Marcel Styger",2010-05-01,0.1394453384,"projekt-detail_927"
"1737","Networking: Zentren fr Mehrsprachigkeit in der Schweiz und in Europa","IS1306","Susanne Jekat",2010-05-01,0.3699605716,"projekt-detail_928"
"1738","Energieeffizientes Massivholz-Modul fr Aussenwandkonstruktionen","FP0802","Alexis Ringli",2010-04-09,0.1875659243,"projekt-detail_931"
"1739","Analyse der Erstattungssituation in der Schweiz im Bereich Kardiologie","BM1104","Holger Auerbach",2010-04-01,0.0632176584,"projekt-detail_932"
"1740","Bedeutung des schweizerischen Vermgensverwaltungsgeschfts und Impulse auf andere Wirtschaftsbereiche","IS1407","Suzanne Ziegler",2010-04-01,0.064576767,"projekt-detail_933"
"1741","Entwicklung eines Value-at-Risk-Ansatzes","BM0606","Peter Manz",2010-04-01,0.1165702489,"projekt-detail_934"
"1742","Erhebung von Normdaten des menschlichen Ganges","IS1406","Christoph Bauer",2010-04-01,0.170321392,"projekt-detail_935"
"1743","Gesteinsdatenbank mit Gesteins-Bestimmungstool","IS1004","Roland Gassmann",2010-04-01,0.1873600465,"projekt-detail_936"
"1744","Wildruhezonen im Kanton St. Gallen","ES0803","Klaus Robin",2010-04-01,0.0718523493,"projekt-detail_937"
"1745","Wildtiermanagementkonzept Naturpark Beverin","ES1203","Roland Graf ",2010-04-01,0.0996693366,"projekt-detail_938"
"1746","Wirksamkeit und Wirtschaftlichkeit von psychologischem Online-Coaching fr Arbeitnehmende","FA1306","Rüesch Peter ",2010-04-01,0.0865446422,"projekt-detail_939"
"1747","Zurck in den Alltag - Mtter nach Behandlung ihrer Alkoholabhngigkeit","BM1208","",2010-04-01,0.1123115507,"projekt-detail_940"
"1748","Mediendesign-Atelier IAM: Fuchs International Technology GmbH","IC1206","André Schibli",2010-03-31,0.1470025786,"projekt-detail_941"
"1749","Retail und Direct Banking","TD1106","Roland Hofmann",2010-03-15,0.068816939,"projekt-detail_942"
"1750","Analyse und Strategie Agrotourismus Graubnden","IS1204","Rebecca Göpfert",2010-03-01,0.1588897645,"projekt-detail_943"
"1751","Bildungskonzept Regionaler Naturpark Beverin","IS1007","Bruno Scheidegger",2010-03-01,0.091954274,"projekt-detail_944"
"1752","Key Note IAM: Forum Lehrerinnen- und Lehrerbildung Lenzburg","IS0906","Peter Stücheli-Herlach",2010-03-01,0.1477350019,"projekt-detail_945"
"1753","Hindernisfreie Hochschule: Ein Leitfaden zur Selbstevaluation","IS1103","Julie Page",2010-03-01,0.1007266876,"projekt-detail_946"
"1754","Kommunikations-Audit IAM: Verband Thurgauer Landwirtschaft VTL","IS0906","Peter Stücheli-Herlach",2010-03-01,0.1308963146,"projekt-detail_947"
"1755","Machbarkeitsstudie fr Service Vermittlungsplattform PiArch","IC1304","barbara Flaad",2010-03-01,0.2036790325,"projekt-detail_948"
"1756","Materialflussanalyse biogener Gter im Kanton Glarus","TU1401","Urs Baier",2010-03-01,0.141919489,"projekt-detail_949"
"1757","Mediendesign-Atelier IAM: Stadtverwaltung Blach","IS0906","Peter Stücheli-Herlach",2010-03-01,0.0752801609,"projekt-detail_950"
"1758","Mediendesign-Atelier IAM: Stiftung Pestalozzianum","FP1104","Katharina Urbahn",2010-03-01,0.2265658888,"projekt-detail_951"
"1759","MS Office Accessiblity AddIns","TD1201","",NA,0.1042474279,"projekt-detail_952"
"1760","Oestrogene Aktivitt in Drainagewssern","ES1202","",2010-03-01,0.1636891258,"projekt-detail_953"
"1761","Set up your ERP with a questionnaire and without manual","IS1404","Gerold Baudinot",2010-03-01,0.0880929773,"projekt-detail_954"
"1762","Sturzprvention","BM1402","Heidrun  Becker",2010-03-01,0.1470958229,"projekt-detail_955"
"1763","Vorgehensmodell zur Prozessoptimierung im Spitalwesen","ES0806","Mike Krey",2010-03-01,0.1435440031,"projekt-detail_957"
"1764","Markteinfhrung von Smart Metering in der Schweiz - Auswirkungen auf Energieversorger und Konsumenten","CM1404","Claudio Cometta",2010-02-26,0.1270952929,"projekt-detail_958"
"1765","A new class of wavelets for an application to the auditory system","FP0702","Evangelos Matsinos",2010-02-15,0.1574578054,"projekt-detail_959"
"1766","Advanced Data Center Energy Management","MP1306","Peter Biller",2010-02-15,0.1729255351,"projekt-detail_960"
"1767","ADL (Aktivities of Daily Living) performance in children with mild disabilities: The Use of the Assessment of Motor and Process Skills in Evaluation and Intervention","IS1406","",NA,0.1123809312,"projekt-detail_962"
"1768","Direktzugang zur Physiotherapie in der Schweiz","TU1002","Prof. Dr. Astrid Schämann",2010-02-01,0.1304648773,"projekt-detail_963"
"1769","FM-Value Chain","IC1304","Christian Coenen",2010-02-01,0.137267974,"projekt-detail_964"
"1770","Key Note IAM: Funds of Hedge Funds-Publikationen in der NZZ","ES1105","Peter Stücheli-Herlach",2010-02-01,0.0682259448,"projekt-detail_965"
"1771","Referenzmodell fr die Umsetzung von Pfadmanagement in der Schweiz","IS0903","Holger Auerbach",2010-02-01,0.1215665379,"projekt-detail_966"
"1772","SCATh","TD1004","Richard Hüppi",2010-02-01,0.1181835785,"projekt-detail_967"
"1773","Tabakprvention via Kurse Deutsch als Fremdsprache (DaF)","IC1207","Joachim Hoefele",2010-02-01,0.0889441568,"projekt-detail_968"
"1774","Online Tool zur Erfassung der Leistungen frei praktizierender Hebammen","CM1201","",NA,0.0837682883,"projekt-detail_969"
"1775","Medientraining IAM: Departement Bau der Stadt Winterthur","IS0906","André Schibli",2010-01-26,0.2447014692,"projekt-detail_970"
"1776","Medientraining IAM: Kinderspital Zrich","IS0906","André Schibli",2010-01-21,0.2662131197,"projekt-detail_972"
"1777","CAS Nature en ville","TU1204","Nathalie Baumann",2010-01-01,0.3981138807,"projekt-detail_974"
"1778","DataMining im Bereich Detailhandel Hauptprojekt","BM1106","Martin Dietrich",2010-01-01,0.1048072749,"projekt-detail_975"
"1779","Chancen- und Risikomanagement Stadt Zrich (Stadtrat)","ES1105","",NA,0.1693423122,"projekt-detail_976"
"1780","e-Learning Platform Schatzverlag","ES1004","Lukas Kurtz",2010-01-01,0.1155744583,"projekt-detail_977"
"1781","E-Learning: Gesprchskompetent?","IS1409","Rosmarie Ernst",2010-01-01,0.1271979694,"projekt-detail_978"
"1782","E-Learning: Gesprchslinguistik","IS1306","Rosmarie Ernst",2010-01-01,0.1219188759,"projekt-detail_979"
"1783","Entwicklung und Markteinfhrung eines unter Freilandbedingungen biologisch vollstndig abbaubaren Pflanzentopfes auf Basis verschiedener Pflanzenfasern","FA1006","Alex Mathis",2010-01-01,0.0867881786,"projekt-detail_980"
"1784","Faktoren der Blutspende und Blutstammzellenspende","BM1301","Thomas Volken ",2010-01-01,0.1453639016,"projekt-detail_981"
"1785","Innovation durch Kultur","IS1007","Hansjürg Gredig",2010-01-01,0.3014308765,"projekt-detail_982"
"1786","Katamnese Modellstation SOMOSA","IS1302","Peter Rüesch ",2010-01-01,0.0727187503,"projekt-detail_983"
"1787","Kommentierte Leitentscheide","IS0602","Jennifer Erlemann",2010-01-01,0.1040771796,"projekt-detail_984"
"1788","Konzeptualisierung Aufbau und Implementation von Internen Kontrollsystemen (IKS)","IS1007","Andreas Bergmann",2010-01-01,0.1152560662,"projekt-detail_985"
"1789","Kunst als alternatives Investment","IS0902","Marco Rüstmann",2010-01-01,0.1740515813,"projekt-detail_986"
"1790","Marktstudie Komplettanbieter im FM - 2011","IC1301","Daniel von Felten",2010-01-01,0.0904312792,"projekt-detail_987"
"1791","NOVA - Neue Online-Verwaltung fr Abteilungen","ES1205","Lukas Kurtz",2010-01-01,0.1320366057,"projekt-detail_988"
"1792","Pro Senectute: &quot;Generationenbeziehungen im ffentlichen Raum&quot;","ES0803","",2010-01-01,0.1693902568,"projekt-detail_989"
"1793","Produktion von europischen Edelkrebsen (Astacus astacus)","BM1007","Boris Pasini",2010-01-01,0.1841983762,"projekt-detail_990"
"1794","Project in collaboration with Belenos Clean Power Holding AG (BCP) Paul Scherrer Institut (PSI) and Swiss Federal Office of Energy (BFE)","CM0902","Jürgen Schumacher",2010-01-01,0.181195601,"projekt-detail_991"
